ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
684572,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,5508,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5429
684645,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1086,0,0,0,0,0,0,0,1,0,6620
684648,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6264,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6433
684723,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6749,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6750
684793,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6866,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6867
684795,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11920,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,12024
684820,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,6818,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6823
684852,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11920,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,12023
684920,42,0,2,6,1,0,0,1,1,0,0,0,0,0,0,7136,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7137
684926,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,6393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6397
684943,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6751,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6752
684947,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,6136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7301
684949,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,3409,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6645
684958,23,0,0,6,0,0,90000,0,1,0,0,0,0,0,0,3648,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6523
684997,23,0,0,6,0,0,20000,0,1,0,0,0,0,0,0,6634,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6718
685040,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,6394,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6398
685041,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,6395,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6399
685063,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,9737,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9733
685114,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6910,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6909
685197,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,7922,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6178
685308,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6870,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6871
685312,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,6136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7300
685316,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,6669,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6664
685324,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7099,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,7098
685342,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5164,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6961
685345,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5810,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5811
685585,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,8187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8188
685587,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,8377,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8378
685617,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,8433,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8434
685669,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,25999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,7371
685676,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,7321,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7302
685714,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,7321,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7320
685740,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,744,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7276
685758,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,6136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,168
685772,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7848,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7849
685832,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7712,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7711
685837,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1293421,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7619
685888,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,5480,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5433
685906,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7485,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7486
685918,42,0,2,6,0,0,0,0,1,0,0,0,0,0,0,7103,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,7102
685921,42,0,2,6,0,0,0,0,1,0,0,0,0,0,0,7103,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,7103
685922,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7714,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7721
685923,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7722
685945,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7716,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7723
685959,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,8351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8350
685970,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9051,0,0,0,0,0,0,0,1,0,7211
685975,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,6608,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6607
685992,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,4148,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6923
685995,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6594,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6592
685996,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6594,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6593
686002,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7718,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7725
686003,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7719,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7726
686018,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,8320,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7669
686056,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,9204,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10095
686089,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,8553,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,8554
686095,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,3436,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8247
686107,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,3288,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8852
686198,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11920,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,6533
686206,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,7950,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7949
686232,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,8250,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8251
686277,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,8506,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8508
686291,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,8834,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8833
686312,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,5164,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,22,15,8142
686358,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,26545,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,945
686375,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7717,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7724
686392,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,5164,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,8716
686456,42,0,2,6,1,0,0,1,1,0,0,0,0,0,0,6922,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6921
686465,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,8502,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8504
686486,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7423,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7445
686500,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,8349,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8443
686563,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,6411,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6410
686569,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,8225,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8224
686570,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,8225,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8224
686574,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16783,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7617
686670,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,10368,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,8397
686677,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,7657,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7655
686678,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,7656,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,7655
686760,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,26545,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,325
686766,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,8265,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8266
686799,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,8503,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8505
686810,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,8507,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8509
686828,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7447,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7446
686868,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,8611,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8612
686913,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,9178,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9177
686915,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,9179,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9178
686929,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5263,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5262
686931,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,26545,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8134
686976,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7992,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8601
687004,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,9777,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9778
687020,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,9204,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9205
687077,23,0,0,6,0,0,10000,0,1,0,0,0,0,0,0,8178,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8179
687107,23,0,0,6,0,0,600000,0,1,0,0,0,0,0,0,8329,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8328
687163,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,10273,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10211
687165,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,10274,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10212
687221,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,9770,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9769
687300,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,9057,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9233
687344,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,8146,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8145
687366,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,7668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7667
687376,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,8822,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8817
687393,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,3583,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10022
687548,23,0,0,6,0,0,180000,0,1,0,0,0,0,0,0,8329,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8327
687585,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,7321,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10220
687611,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,7321,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10219
687628,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,9775,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,9771
687629,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,951,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9772
687632,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,8230,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8229
687653,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,9633,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9632
687675,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,9824,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,9823
687680,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,9826,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,9827
687690,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,9159,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9160
687692,23,0,0,6,0,0,60000,0,1,0,0,0,0,0,0,9615,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,9614
687708,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,10423,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10425
687731,109,0,0,6,0,0,0,0,1,0,0,0,0,0,0,22959,0,1,0,0,0,1,100,0,0,0,0,0,0,16,0,0,0,6,0,11095
687786,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,10424,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10426
687816,23,0,2,6,0,0,7000,0,1,0,0,0,0,0,0,10856,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,10855
687849,23,0,1,6,0,0,10000,1,1,0,0,0,0,0,0,19711,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10257
687862,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,15578,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8989
687865,23,0,0,6,0,0,11000,1,1,0,0,0,0,0,0,24573,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,9347
687912,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,8171,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8172
687928,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,26545,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10432
687980,23,0,1,6,0,0,10000,1,1,0,0,0,0,0,0,19710,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10256
688008,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,26545,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10431
688072,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12579,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,11180
688112,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,9776,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,9775
688131,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,9459,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9460
688188,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,9462,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9463
688198,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,9770,0,1,0,0,0,1,1,0,0,0,0,13,0,0,0,0,0,22,30,9798
688237,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,6136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12544
688264,23,0,0,6,0,0,12000,0,1,0,0,0,0,0,0,10829,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10830
688281,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,10857,0,1,0,0,0,1,1,0,0,0,0,13,0,0,0,0,0,24,0,10854
688287,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,11088,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11087
688299,23,0,0,6,0,0,5000,1,1,0,0,0,0,0,0,23396,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11359
688367,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,8168,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8167
688384,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12355,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,11103
688443,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2520,0,0,0,0,0,0,0,1,0,10459
688465,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,8714,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8713
688478,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,9007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,9005
688483,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,10093,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10092
688484,42,0,1,6,0,0,0,1,1,0,0,0,0,0,0,10134,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10092
688532,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11825,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,11820
688546,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11442,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11441
688549,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12545,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12546
688646,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,10580,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10583
688651,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11918,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11919
688663,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,11306,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11310
688664,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,11307,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11311
688710,23,0,1,6,0,0,5000,0,1,0,0,0,0,0,0,11884,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,11877
688711,23,0,2,6,0,0,5000,0,1,0,0,0,0,0,0,11878,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,11877
688716,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,11351,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,11350
688743,109,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12494,0,1,0,0,0,1,15,0,0,0,0,0,0,1048576,0,0,0,1,0,11071
688755,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,11682,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11684
688789,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,12188,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12187
688809,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,11900,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11901
688811,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11918,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11959
688819,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,11374,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11371
688832,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12536,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,11213
688843,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1257049,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12281
688849,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,11968,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,11966
688875,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,7922,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,11578
688878,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,10579,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10582
688881,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,28682,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11129
688883,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22196,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22195
688914,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,11817,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11816
688918,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2561,0,0,0,0,0,0,0,1,0,10617
688952,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,8822,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9458
688953,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,3617,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10868
688974,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,10521,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10524
689073,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22197,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22196
689074,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,11308,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11312
689075,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,11309,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11313
689077,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,10581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10584
689098,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22201
689281,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,10734,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10737
689306,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11443,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12552
689338,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,19615,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20784
689341,23,0,1,6,0,0,3000,0,1,0,0,0,0,0,0,12510,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,12509
